run_name,cfg,Total money_made,Total distance driven,Average profit,Customers served,Customers cancelled,Waiting time,Average free time,Highest earning taxi id,Highest earning taxi per hour,Lowest earning taxi id,Lowest earning taxi per hour
,"cr=longest, ms=None, bl=None",13391.494492841372,8765.42557407018,121.23343102111805,710,0,861.9958516556073,0.6572884854171148,95,119.35013077739406,96,0.0
,"cr=closest, ms=None, bl=None",14762.800837315797,7917.035470940284,153.24876445497372,785,0,865.0138645619166,0.5848247956923527,85,55.5031085677876,86,0.0
,"cr=closest, ms=allow_rellocation, bl=None",28706.362011860423,106360.57044863155,79.08774385249055,780,0,0,2.9100912966439023,7,115.99099308496399,92,0.0
,"cr=closest, ms=batching, bl=0.01",13818.374281047367,5758.687140523684,160.33717535370423,748,0,939.6355527505516,1.9917181132687443,78,205.39518509077433,79,0.0
,"cr=closest, ms=batching, bl=0.05",13262.593047972907,5531.796523986454,122.79023983005673,720,0,481.5471535293734,3.1515544275944904,99,127.17465378846764,53,10.36378142380986
,"cr=closest, ms=batching, bl=0.1",13628.31967776529,5669.659838882645,135.80856206509526,746,0,829.3004963626993,2.5941976421756006,90,59.503159547317566,92,0.0
,"cr=closest, ms=batching, bl=0.2",14223.70450715481,5931.352253577405,144.86037840488137,777,0,787.2659625655906,2.9602135548232003,89,86.3120604389471,48,10.463462806916105
,"cr=shortest, ms=None, bl=None",13847.471671222505,9167.879787054477,122.59077258991442,744,0,794.1407555984152,0.7285987831381101,98,36.366344843887774,93,14.875083118399928
,"cr=longest, ms=None, bl=None",13691.893185083592,8886.62771489848,112.40158152928208,714,0,1144.7642776128841,0.9956688897075089,105,39.45788666632216,46,7.917400549241953
,"cr=closest, ms=None, bl=None",13775.753366900854,7814.821305617869,137.2223495031155,745,0,667.1732467312295,0.6435898894322623,87,45.73138338966464,74,10.8029168578915
,"cr=closest, ms=allow_rellocation, bl=None",37233.37047903822,156253.78884492212,66.47347455615322,752,0,0,2.6349617597312784,15,239.25965890833382,90,0.0
,"cr=closest, ms=batching, bl=0.01",13808.61559238066,5770.30779619033,129.1281023790061,747,0,561.6282089832348,3.1249325247664954,97,70.9476567844936,98,0.0
,"cr=closest, ms=batching, bl=0.05",14961.515750054063,6249.257875027033,149.03982798965936,808,0,643.1223770881198,2.629889508111442,92,57.498043653935184,44,14.402716066285956
,"cr=closest, ms=batching, bl=0.1",14187.448864047536,5949.224432023767,132.62861201676304,752,0,649.4338063322516,2.8545037695943636,4,37.09771081413828,97,0.0
,"cr=closest, ms=batching, bl=0.2",12449.264555260805,5198.6322776304005,144.42453290803445,671,0,1078.6940961622636,2.509146045307382,79,72.81362882977383,74,11.264060012683812
,"cr=shortest, ms=None, bl=None",13205.968339015013,10644.617313245226,111.88934218551485,753,0,1830.0194654653424,0.12982712212760192,95,35.19413437215908,98,0.0
,"cr=longest, ms=None, bl=None",13277.55054758498,10415.702158449249,119.08946931803332,661,0,1456.500906766128,0.09642830458544113,93,151.84685177052197,94,0.0
,"cr=closest, ms=None, bl=None",14304.981585392725,8356.745479122292,166.23200644168762,765,0,803.9743955951349,0.10838880943262066,2,41.194198853958156,76,0.0
,"cr=closest, ms=allow_rellocation, bl=None",27171.17252801225,96025.07885693663,82.12532738788563,746,0,0,2.87299628856512,95,237.59138876721278,96,0.0
,"cr=closest, ms=batching, bl=0.01",13456.819712954471,5636.409856477235,124.54078526928305,710,0,274.93955319921145,3.169585640647028,92,36.85711794511949,97,0.0
,"cr=closest, ms=batching, bl=0.05",12914.339751401636,5366.66987570082,130.1209425962799,720,0,776.9688885467701,2.968929111547463,3,38.42731043155882,91,0.0
,"cr=closest, ms=batching, bl=0.1",14328.940442755747,5983.970221377872,119.38314907709247,777,0,551.2414264028831,3.1515974062183876,108,47.72435814926207,109,0.0
,"cr=closest, ms=batching, bl=0.2",13505.650747131334,5623.325373565665,156.7213376255468,745,0,1352.3016727896838,2.515441051042151,7,36.8302368466728,79,0.0
,"cr=shortest, ms=None, bl=None",12494.009201026498,10059.744180487964,112.71032650461186,719,0,1231.1609062476432,0.11091370620008455,92,89.09920942428192,91,0.0
,"cr=longest, ms=None, bl=None",13410.822178722281,10596.9878497052,117.61900634147129,687,0,1708.0971408949385,0.08586821826723562,91,40.420349760759535,92,0.0
,"cr=closest, ms=None, bl=None",14064.559486550914,7981.829051696908,152.0511423928236,756,0,671.9294614606808,0.2690307586797705,77,46.126333576654304,81,0.0
,"cr=closest, ms=allow_rellocation, bl=None",23440.204709284866,77577.94999962553,76.19821835922845,752,0,0,3.3134471269901598,48,131.18600866804624,67,7.999619225709781
,"cr=closest, ms=batching, bl=0.01",14646.36766067139,6100.6838303356935,163.73452310492982,800,0,768.1548831526485,2.400029309480723,82,110.15258655930997,79,14.615828841172846
,"cr=closest, ms=batching, bl=0.05",13525.666519915152,5663.333259957576,134.70652030351778,725,0,468.722042816108,2.991184653326221,91,44.68673483469301,89,0.0
,"cr=closest, ms=batching, bl=0.1",14201.720963382888,5948.860481691445,149.562630655685,756,0,405.395589152835,2.8099495751230448,87,53.21289221918377,24,19.50502406750062
,"cr=closest, ms=batching, bl=0.2",13995.44533569605,5887.722667848024,116.52637092842228,725,0,437.46994531528446,3.215603903054462,109,51.68702235743448,110,0.0
,"cr=shortest, ms=None, bl=None",13044.86589369062,10466.116618658752,114.0796101037382,743,0,1121.6687399030454,0.08297654763001819,95,44.06042793631058,93,0.0
,"cr=longest, ms=None, bl=None",12891.570885496798,10095.341964579404,122.16294935484177,623,0,1454.5712648547828,0.10405827685091923,89,37.31532349674757,72,16.844835064701776
,"cr=closest, ms=None, bl=None",13848.593758720534,8339.314710863104,158.1913093058171,757,0,1541.930107130257,0.09816975448687981,76,43.816304149624074,73,15.958265683853906
,"cr=closest, ms=allow_rellocation, bl=None",28173.97559253283,100942.18335219283,103.70829768953578,705,0,0,2.8165873339468575,15,190.07492626560813,39,22.079953298228748
,"cr=closest, ms=batching, bl=0.01",14006.87584990021,5849.937924950104,144.2346996057324,754,0,473.7776416211117,2.5115392565342805,87,92.7529295839355,79,0.0
,"cr=closest, ms=batching, bl=0.05",13219.562881410555,5492.281440705276,121.21106593269498,728,0,602.5015045228973,3.0936981923244695,100,132.2903024162718,99,0.0
,"cr=closest, ms=batching, bl=0.1",14136.741554925035,5895.370777462519,136.39649894139512,768,0,613.9121574630606,2.899943538294301,91,41.36009427469374,95,0.0
,"cr=closest, ms=batching, bl=0.2",12871.519782629122,5328.75989131456,137.2763698182117,721,0,1033.0474448381553,2.4071088335108275,82,72.43778647859538,81,0.0
,"cr=shortest, ms=None, bl=None",13724.297607952738,10142.006383790187,112.46054164610297,751,0,728.8081176046237,0.441929571200359,99,37.97178569895809,103,0.0
,"cr=longest, ms=None, bl=None",12889.069262693964,10170.706824163868,115.47795636022546,621,0,1611.7391999682377,0.09757304249894357,90,44.38202523135178,91,0.0
,"cr=closest, ms=None, bl=None",12944.949128307722,7827.841336887989,140.4861834682731,720,0,465.83524960050045,0.21267234896765136,3,35.44347766085879,77,0.0
,"cr=closest, ms=allow_rellocation, bl=None",35755.473561148014,144925.8873371158,67.70296093724865,796,0,0,2.861455419929659,21,195.34990844306128,81,0.0
,"cr=closest, ms=batching, bl=0.01",14046.149459844457,5874.0747299222285,136.92909057297888,753,0,361.7016679297906,2.8537152559904584,91,47.663890183119975,94,0.0
,"cr=closest, ms=batching, bl=0.05",14528.042957798132,6061.021478899066,144.73737676106876,792,0,449.1858767544204,2.7680953166312903,84,36.65782400889148,92,0.0
,"cr=closest, ms=batching, bl=0.1",13477.716727959503,5609.358363979752,123.55845055163556,741,0,511.5974741448499,3.2236991969666953,99,47.64557789153208,100,0.0
,"cr=closest, ms=batching, bl=0.2",13710.504150048171,5728.752075024086,142.78129244367443,742,0,1086.9187091400172,2.806921836194824,78,34.540111209103664,51,15.778946151503067
,"cr=shortest, ms=None, bl=None",13146.187932602872,10589.233958754327,117.32277809417032,732,0,1229.0491052881378,0.10126107527784446,94,38.086363105129394,87,16.99976620543418
,"cr=longest, ms=None, bl=None",12765.949690069994,9813.22618822871,116.16456400456185,625,0,1288.851318622841,0.12429400813161463,88,83.11785785713163,89,0.0
,"cr=closest, ms=None, bl=None",14491.386341649128,7249.710821176003,133.07596099401965,795,0,672.8853381251204,1.3236945988022586,94,54.33259519039366,96,0.0
,"cr=closest, ms=allow_rellocation, bl=None",30196.285865402366,126525.74366824089,59.648013801880296,740,0,0,2.8742865713816554,79,167.98459858090834,32,26.462059962618714
,"cr=closest, ms=batching, bl=0.01",13597.787977742095,5696.393988871047,133.96246430072995,719,0,427.9394691038834,2.875488943920386,92,43.268151914418794,93,0.0
,"cr=closest, ms=batching, bl=0.05",13505.417934607985,5660.708967303991,114.56737167728878,714,0,294.62706103516587,3.1680676009023014,106,38.54355262643467,108,0.0
,"cr=closest, ms=batching, bl=0.1",14053.331859049615,5891.165929524808,115.99187993824015,746,0,398.088016214493,2.9078015742061853,109,76.0335946074189,102,0.0
,"cr=closest, ms=batching, bl=0.2",13900.616158836967,5802.808079418485,138.47885372775295,751,0,985.0064964963693,2.5215353983338673,3,36.009789272150286,90,0.0
,"cr=shortest, ms=None, bl=None",12214.40512161486,9844.202804117967,113.83960623101403,704,0,1037.2746250790065,0.13499770139365957,89,106.1758930659659,90,0.0
,"cr=longest, ms=None, bl=None",12027.844399889953,9315.884910618317,118.19380718332896,544,0,2029.0734555015206,0.10806566898653139,86,32.98676832030942,79,14.813810622305803
,"cr=closest, ms=None, bl=None",14031.184176575784,7327.306900541543,132.27076627860495,758,0,483.0464154708005,0.9028555809257989,12,38.17982552804301,93,0.0
,"cr=closest, ms=allow_rellocation, bl=None",32895.29618117315,132104.77435492273,75.28303849056508,760,0,0,2.6243218181319947,22,123.2409415025587,71,0.0
,"cr=closest, ms=batching, bl=0.01",12872.918866075508,5380.459433037754,163.8448191592771,692,0,1275.0689461919515,1.9851457449263326,72,95.34744278640662,70,12.120626514554207
,"cr=closest, ms=batching, bl=0.05",14087.302696376153,5899.151348188075,155.51171598480164,750,0,846.3875355203365,2.1640284929021814,83,59.26031902999656,78,18.86361986465584
,"cr=closest, ms=batching, bl=0.1",13286.884454465733,5551.442227232868,118.21937872834133,716,0,391.7108923701324,3.159905127142958,100,40.917385512602465,103,0.0
,"cr=closest, ms=batching, bl=0.2",13415.515395326101,5587.257697663051,118.25061399801433,734,0,536.7846189825872,3.4089414534239655,103,39.370342376316025,104,0.0
,"cr=shortest, ms=None, bl=None",12538.472470078454,9845.874608999522,121.48617871584536,694,0,794.2285712183343,0.14057669171034815,85,31.25734955069392,87,11.547317278288432
,"cr=longest, ms=None, bl=None",12998.8242048194,8491.460073722088,118.95297042184185,669,0,662.0830170984865,0.7078370914171782,94,71.46106769368005,93,0.0
,"cr=closest, ms=None, bl=None",13828.664436190418,7588.158040279415,164.14710437512707,756,0,744.2724955177819,0.4592223879319069,68,39.90784051516715,35,16.334013807838478
,"cr=closest, ms=allow_rellocation, bl=None",23099.868164059626,87746.834416578,54.41667922298061,787,0,0,2.8592666834835563,101,157.45244489949337,99,0.0
,"cr=closest, ms=batching, bl=0.01",14214.824108862325,5959.912054431162,138.54086912740522,755,0,817.8530658582551,2.6637540907093826,94,57.186630951988256,91,0.0
,"cr=closest, ms=batching, bl=0.05",13944.284982310903,5802.142491155452,146.94087912735415,770,0,585.5274309226246,2.654708121678389,74,39.70374929229826,52,16.583702778224897
,"cr=closest, ms=batching, bl=0.1",13660.623463863674,5685.811731931835,154.61063107996665,744,0,937.4680825693988,2.2150005587813166,81,109.56162869482088,74,18.723465829999288
,"cr=closest, ms=batching, bl=0.2",15062.097991172774,6302.548995586387,123.22846600049554,804,0,435.61853936986216,3.027136133025903,95,31.335389195109986,112,0.0
,"cr=shortest, ms=None, bl=None",12064.621660228055,9654.314547122143,117.83440407911193,703,0,1796.7887866882704,0.11775674379511783,66,31.184544319910987,86,0.0
,"cr=longest, ms=None, bl=None",12375.299482969633,9765.338109846358,114.5300204505536,635,0,2761.3591161582217,0.11444585140660918,89,58.38978093634504,88,0.0
,"cr=closest, ms=None, bl=None",15044.607468313005,9019.350493433734,148.77232999580065,799,0,965.5889894624784,0.14962094185560915,88,74.80956240306388,89,0.0
,"cr=closest, ms=allow_rellocation, bl=None",35987.38531762181,146187.27756576866,70.31176879654244,768,0,0,2.9047499588403807,19,221.61567847588302,91,0.0
,"cr=closest, ms=batching, bl=0.01",14844.123806366417,6229.561903183209,143.13906763926076,784,0,573.1523764493708,2.7903715621653213,94,44.44888605004912,95,0.0
,"cr=closest, ms=batching, bl=0.05",13010.06412181933,5423.532060909663,113.57483532988002,712,0,412.20315923991035,3.4110817037940495,104,72.19921504768351,102,0.0
,"cr=closest, ms=batching, bl=0.1",13216.982994400245,5508.991497200122,136.12567072989003,726,0,376.5175993744044,2.8432548738569374,3,34.1909690522845,89,0.0
,"cr=closest, ms=batching, bl=0.2",13870.131386332838,5787.56569316642,119.93036082735425,753,0,373.2878041825893,3.472973703114348,105,155.98930435062994,106,0.0
,"cr=shortest, ms=None, bl=None",12413.606990378306,9960.259117116331,115.79505741061165,715,0,1289.289122934793,0.10593753358738983,86,45.513560592514594,90,0.0
,"cr=longest, ms=None, bl=None",12790.19272706073,9924.372355089028,116.1862178069132,614,0,2350.9379530029764,0.11352028814564434,92,56.62112530389512,91,12.0239496230907
,"cr=closest, ms=None, bl=None",13434.565582895946,7612.038593818423,130.90283367178316,726,0,474.8790607710843,0.6509609142201294,3,38.21676395654442,88,0.0
,"cr=closest, ms=allow_rellocation, bl=None",26353.000731956654,105401.69078681465,66.74256423536359,745,0,0,2.8923113248124936,8,119.7910549903942,78,0.0
,"cr=closest, ms=batching, bl=0.01",13448.835873954302,5606.917936977151,158.04426008408805,739,0,538.9951197019801,2.5434796976021894,78,46.31279250534881,77,14.961004078521702
,"cr=closest, ms=batching, bl=0.05",13083.705194907294,5490.352597453647,121.06701692339956,689,0,444.6246800467146,3.036809511636298,6,34.48157692536732,99,0.0
,"cr=closest, ms=batching, bl=0.1",13408.861471527862,5559.930735763931,139.73721959517124,753,0,624.0437824531699,2.743282083312241,88,42.4808199267919,81,0.0
,"cr=closest, ms=batching, bl=0.2",14026.031689965586,5871.515844982794,147.7210174824026,753,0,913.5240673364406,2.6042423586273253,2,36.37103002565916,87,0.0
,"cr=shortest, ms=None, bl=None",13192.02655109937,10529.512943261181,114.28993775718693,731,0,1537.6964994700256,0.12285851173534149,96,67.129488557815,97,0.0
,"cr=longest, ms=None, bl=None",11565.8288149908,8962.086259396729,114.98131250719362,508,0,1171.3767542461133,0.12494269892264803,83,42.22669149868268,84,0.0
,"cr=closest, ms=None, bl=None",14572.088221081976,8386.899671775172,140.15987268181462,795,0,1174.4368452878273,0.5800574726449618,91,61.817221116751426,90,0.0
,"cr=closest, ms=allow_rellocation, bl=None",35170.932257056484,139976.92520420157,99.66037800300244,781,0,0,2.5174276349483025,23,226.70919443956396,72,0.0
,"cr=closest, ms=batching, bl=0.01",13843.771292359459,5765.385646179732,120.8637539345096,758,0,437.6568376879438,3.163747122795991,4,41.44153090141158,60,0.0
,"cr=closest, ms=batching, bl=0.05",13939.992270082103,5816.496135041051,157.7369511490604,759,0,625.5540668235644,2.582623826919146,81,70.02571962627584,80,15.244715668534523
,"cr=closest, ms=batching, bl=0.1",14544.561275704635,6076.780637852317,140.30742261193862,785,0,472.4314156979666,2.908014583530254,94,81.45516227440885,95,0.0
,"cr=closest, ms=batching, bl=0.2",13573.621086761366,5682.810543380681,146.3183409186497,729,0,644.3116997565464,2.6593119935703498,85,68.26370780437306,40,18.401151849279678
,"cr=shortest, ms=None, bl=None",12523.08727553344,10071.093871816238,118.07717417045156,738,0,810.3713205528506,0.05752983327347441,88,43.2683224406418,89,0.0
,"cr=longest, ms=None, bl=None",12844.528556245916,10048.881851086022,120.38613540031903,637,0,1872.4454923117357,0.13223073397713714,90,54.405175303979824,76,14.383330753384437
,"cr=closest, ms=None, bl=None",14332.708342292097,7677.203927262699,145.4234949640858,768,0,581.9926875815154,0.6035375945419882,87,73.59237495195914,88,0.0
,"cr=closest, ms=allow_rellocation, bl=None",24334.406380927416,84969.75333236525,78.92963133821893,736,0,0,2.855085029967212,85,124.54358068280003,93,0.0
,"cr=closest, ms=batching, bl=0.01",14501.53981731755,6071.7699086587745,132.871858355858,776,0,452.5001510319578,2.4616311029573423,98,36.64050239973773,96,0.0
,"cr=closest, ms=batching, bl=0.05",14414.468659342712,6035.734329671354,148.39687408324096,770,0,694.7614107514769,2.312761133000419,81,37.863221102937544,78,10.238219128408511
,"cr=closest, ms=batching, bl=0.1",14425.35771641369,6039.678858206846,125.88020899783164,766,0,551.3368627428548,2.8010116094938544,96,47.970425504663645,89,6.431402418540501
,"cr=closest, ms=batching, bl=0.2",14032.804858417037,5859.9024292085205,144.5036446356779,757,0,1682.8084054212109,2.551908538651493,89,92.50014143875966,86,0.0
